grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
offerture	ɒfəɹtjʊɚ	ɒfətʊɹ	ɔfɚtʃɚ	ɔfɚtʃɚ	compound	offer|ture	0.5	0.8333333333333334	0.8333333333333334	ɑfɚt͡ʃɚ	ɔfɝtʃɝ	0.7142857142857143	1.0
officetel	ɒfɪstɛl	ɒfɪstɛl	ɑfɪstəl	ɔfɪstəl	compound	office|tel	0.0	0.2857142857142857	0.2857142857142857	ɔfɪstɛl	ɔfəsɛtəl	0.14285714285714285	0.5
offworld	ɒfwɜːɹld	ɒfwɜld	ɔfwɜld	ɔfwɚld	compound	off|world	0.16666666666666666	0.3333333333333333	0.5	ɑfwɚld	ɔfwɝld	0.5	0.5
oganesson	oʊɡənɛsɒn	əʊɡənɛsən	ɑɡeɪnɛsən	əʊɡənəsən	compound	ogan|esson	0.1111111111111111	0.5555555555555556	0.2222222222222222	əʊgənɛsən	əʊɡənɛsən	0.2222222222222222	0.1111111111111111
ohnosecond	əʊnəʊsɛkənd	əʊnəʊzkɑnd	əʊnəʊskɑnd	əʊnəsɪkənd	compound	oh|nose|cond	0.3	0.2	0.2	əʊnəsɛkənd	əʊnəʊsɛkənd	0.1	0.0
oikonym	ɔɪkənɪm	ɔɪkənɪm	ɔɪkənɪm	ɔɪkənim	compound	oik|onym	0.0	0.0	0.14285714285714285	ɔɪkənɪm	ɔɪkənɪm	0.0	0.0
okayish	əʊkeɪɪʃ	əʊkeɪɪʃ	ɑkeɪɪʃ	əʊkeɪɪʃ	compound	okay|ish	0.0	0.3333333333333333	0.0	əʊkeɪɪʃ	əʊkeɪɪʃ	0.0	0.0
oleose	əʊliəʊz	əʊliəʊseɪ	əʊləʊs	əʊləʊz	compound	oleo|se	0.3333333333333333	0.3333333333333333	0.16666666666666666	əʊliəʊs	əʊliəʊs	0.14285714285714285	0.14285714285714285
oleraceous	əʊləɹeɪʃəs	əʊlɝbeɪʃəs	əʊlɹeɪʃəs	əʊlɚeɪsus	compound	oler|aceous	0.2	0.1111111111111111	0.4444444444444444	əʊ.ləɹeɪ.ʃəs	ɑlɝeɪʃəs	0.16666666666666666	0.5
olpe	ɒlpiː	əʊlpii	ɑlp	əlp	compound	ol|pe	0.5	0.6666666666666666	0.6666666666666666	əʊlpi	əʊlp	0.4	0.75
oltipraz	ɒltɪpɹæz	əʊltɪpɹæz	əʊltɪpɹæz	əʊltɪpɹəz	compound	olt|ip|raz	0.2222222222222222	0.2222222222222222	0.3333333333333333	ɑl.təpɹæz	əʊltɪpɹɑz	0.3333333333333333	0.3333333333333333
ombud	ɒmbəd	ɒmbʌd	ɑmbʌd	ɑmbəd	compound	om|bud	0.2	0.4	0.2	ɑmbʌd	ɑmbəd	0.4	0.2
ombuds	ɒmbədz	ɒmbədz	ɑmbʌdz	ɑmbədz	compound	om|buds	0.0	0.3333333333333333	0.16666666666666666	ɑmbədz	ɑmbədz	0.16666666666666666	0.16666666666666666
ominate	ɒmɪneɪt	ɒmɪneɪt	ɑmᵻneɪt	əməneɪt	compound	om|inate	0.0	0.2857142857142857	0.2857142857142857	ɒmɪneɪt	ɑməneɪt	0.0	0.2857142857142857
ominosity	ɒmɪnɒsɪti	əʊmaɪnəsɪti	ɑmɪnɔsᵻɾi	əminəʊzɪti	compound	o|minos|ity	0.36363636363636365	0.4444444444444444	0.5	ɑmənɑsəɾi	ɑmənɑsəti	0.5555555555555556	0.4444444444444444
omnishambles	ɒmniʃæmbəlz	ɑmniʃæmbəlz	ɑmnɪʃæmbəlz	ɑmnɪʃæmbəlz	compound	omni|shambles	0.09090909090909091	0.18181818181818182	0.18181818181818182	ɒmnɪʃæmbəlz	ɑmnɪʃəmbəlz	0.09090909090909091	0.2727272727272727
omphacite	ɒmfəsaɪt	ɒmfləsaɪt	ɑmfəsaɪt	ɑmfəsɪt	compound	om|ph|a|cite	0.1111111111111111	0.125	0.2857142857142857	ɑmfəsaɪt	ɑmfəsaɪt	0.125	0.125
omphalopsychite	ɒmfələsaɪkaɪt	ɒmflələʊsaɪkaɪt	ɑmfəlɑsaɪkaɪt	ɑmfələpsɪkaɪt	compound	om|ph|alo|psych|ite	0.13333333333333333	0.15384615384615385	0.23076923076923078	ɑmfəlɒpsaɪkaɪt	ɑmfəlɑpsəkaɪt	0.21428571428571427	0.38461538461538464
omphaloskepsis	ɒmfələskɛpsɪs	ɒmfələʊzkɛpsɪs	ɑmfələskɛpsɪs	ɑmfəlɑskɛpsɪz	compound	omphalos|kep|sis	0.14285714285714285	0.07692307692307693	0.23076923076923078	ɑmfəlɑskɛpsɪs	ɑmfəlɑskəpsɪs	0.15384615384615385	0.23076923076923078
oncet	wʌntst	wɒnst	ɑnsɪt	ənsɪt	compound	once|t	0.4	0.8	0.8	wʌnst	ɑnsət	0.2	0.8
oncilla	ɒnsiːə	ɒnsɪlə	ɑnsɪlə	ɑnsɪlə	compound	on|cill|a	0.3333333333333333	0.5	0.5	ɑnsɪlə	ɑnsɪlə	0.5	0.5
oncom	ɒntʃɒm	ɒnkɑm	ɑŋkɑm	ɔŋkəm	compound	on|com	0.6	1.0	1.0	ɑŋkəm	ɑnkəm	1.0	0.8
oneitis	wʌnaɪtɪs	wɒnaɪtɪs	wʌnaɪɾɪs	əʊnitɪs	compound	one|itis	0.125	0.125	0.5714285714285714	wɒnaɪtɪs	əʊnitɪs	0.125	0.5714285714285714
onerate	ɒnəɹeɪt	wʌnəɹeɪt	əʊnɚɹeɪt	əʊnɚeɪt	compound	oner|ate	0.25	0.375	0.5714285714285714	wʌnəɹeɪt	ɑnɝeɪt	0.25	0.5
onlyer	əʊnliɚ	əʊnliɜ	ɑnlaɪɚ	ənljɚ	compound	only|er	0.16666666666666666	0.6666666666666666	0.4	əʊnliəɹ	ɑnlaɪɝ	0.2857142857142857	0.8333333333333334
onocentaur	ɒnəsɛntɔː	əʊnəʊsɛntɔ	ɑnəʊsɛntɔɹ	ɑnəʊsɛntəɹ	compound	ono|centaur	0.3	0.3	0.4	ɑnəsɛntɑɹ	ɑnəsɛntɝ	0.3333333333333333	0.25
onychia	əʊnɪkiə	əʊntʃiə	ɑnɪkiə	ənɪtʃiə	compound	ony|chia	0.2857142857142857	0.3333333333333333	0.42857142857142855	ənɪk.i.ə	əʊnikiə	0.375	0.14285714285714285
onychomycosis	ɒnɪkəʊmaɪkəʊsɪs	əʊntʃəʊmaɪkəʊsɪs	ɑnɪtʃɑmɪkəʊsɪs	ənɪkəmikəsɪz	compound	ony|cho|mycosis	0.25	0.35714285714285715	0.5	ɒnɪkəʊmaɪkəʊsɪs	ɑnikɑməkəʊsəs	0.0	0.5384615384615384
ooaa	oʊoʊɑːɑː	uɑɑ	uɑ	wəʊ	compound	oo|aa	1.3333333333333333	2.5	1.3333333333333333	u.ə.ə.	uə	0.8333333333333334	2.5
ooftish	uːftɪʃ	uftɪʃ	uftɪʃ	uftɪʃ	compound	oof|tish	0.0	0.0	0.0	uftɪʃ	uftɪʃ	0.0	0.0
oogone	oʊoʊɡoʊn	uɡɒn	uɡɑn	uɡən	compound	oo|gone	1.5	1.5	1.25	uɡɒn	uɡən	1.5	1.25
oopuhue	oʊʔoʊpəhuːiː	upəhju	upjuhju	upəhju	compound	oop|u|hue	1.0	1.1428571428571428	1.0	upuheɪ	upjuhju	1.1666666666666667	1.1428571428571428
oorah	uɹɑː	uɹɑ	uɹɑ	ʊɹə	compound	oo|rah	0.0	0.0	0.6666666666666666	ɔɹə	ʊɹə	0.6666666666666666	0.6666666666666666
ootype	əʊətaɪp	utaɪp	utaɪp	utaɪp	compound	oo|type	0.6	0.6	0.6	əʊəʊtaɪp	utaɪp	0.125	0.6
opacate	əʊpəkeɪt	əʊpəkeɪt	ɑpəkeɪt	ɑpækeɪt	compound	opa|cate	0.0	0.2857142857142857	0.42857142857142855	əʊpəkeɪt	əʊpəkeɪt	0.0	0.0
openbill	əʊpnbɪl	əʊpənbɪl	əʊpənbɪl	əʊpɛnbɪl	compound	open|bill	0.125	0.125	0.125	əʊpənbɪl	əʊpənbɪl	0.125	0.125
operatable	ɒpəɹeɪtəbl	ɒpəɹəteɪbəl	ɑpɚɹeɪɾəbəl	əʊpɚətəbəl	compound	opera|table	0.36363636363636365	0.36363636363636365	0.7	ɑpəɹeɪɾəbəl	ɑpɝeɪtəbəl	0.2727272727272727	0.4
opiniate	əʊpɪnieɪt	əʊpinieɪt	əpɪnɪeɪt	əʊpɪnieɪt	compound	o|pini|ate	0.1111111111111111	0.25	0.0	əpɪnieɪt	əpɪnieɪt	0.125	0.125
opipramol	əʊpɪpɹəmɒl	əʊpɪpɹəmɔl	ɑpɪpɹæmɑl	əʊpɪpɹəməl	compound	o|pipra|mol	0.1	0.4444444444444444	0.1	əʊpɪpɹəmɒl	ɑpəpɹæməl	0.0	0.5555555555555556
opodeldoc	ɒpədɛldɒk	ɑpəʊdəldɒk	ɑpəʊdldɑk	əʊpɑdɛldək	compound	op|odel|doc	0.3	0.4444444444444444	0.4	ɑpəldɛldɑk	əʊpəʊdɛldək	0.3	0.36363636363636365
oppone	əpəʊn	ɑpəʊni	ɑpəʊn	ɑpən	compound	oppo|ne	0.3333333333333333	0.2	0.5	əpəʊn	əpəʊn	0.0	0.0
opsign	ɒpsaɪn	ɑpsaɪn	ɑpsaɪn	ɑpsaɪn	compound	op|sign	0.16666666666666666	0.16666666666666666	0.16666666666666666	ɑpsaɪn	ɑpsaɪn	0.16666666666666666	0.16666666666666666
optate	ɒpteɪt	ɒpteɪt	ɑpteɪt	ɑpteɪt	compound	opt|ate	0.0	0.16666666666666666	0.16666666666666666	ɑpteɪt	ɑpteɪt	0.16666666666666666	0.16666666666666666
ornative	ɔːɹnətɪv	ɔɹnətɪv	ɔɹnətɪv	ɔɹnətɪv	compound	orna|tive	0.0	0.0	0.0	ɔɹnəɾɪv	ɔɹnətɪv	0.14285714285714285	0.0
oroblanco	ɔːɹoʊblɑːŋkoʊ	ɔɹəʊblæŋkəʊ	oɹəblæŋkəʊ	ɔɹɑblæŋkəʊ	compound	oro|blanco	0.09090909090909091	0.3	0.3	ɔɹəʊblæŋkəʊ	ɔɹəʊblæŋkəʊ	0.09090909090909091	0.09090909090909091
oroide	oʊɹəwaɪd	ɔɹəʊaɪd	oɹɔɪd	ɔɹɔɪd	compound	oro|ide	0.42857142857142855	1.0	1.0	ɔɹɔɪd	ɝɔɪd	1.0	1.5
ortataxel	ɔːɹtətæksəl	ɔɹtətæksɛl	ɔɹɾətæksəl	ɔɹtətæksəl	compound	orta|tax|el	0.1	0.1	0.0	ɔɹɾətæksəl	ɔɹtətæksəl	0.1	0.0
orthodenticle	ɔːɹθədɛntɪkəl	ɔɹθəʊdɛntəkəl	ɔɹθəʊdɛntɪkəl	ɔɹθəʊdəntɪkəl	compound	ortho|denticle	0.15384615384615385	0.07692307692307693	0.15384615384615385	ɔɹθədɛntɪkəl	ɔɹθədɛntɪkəl	0.0	0.0
orthosexual	ɔːɹθəsɛkʃuəl	ɔɹθəʊsɛkʃuəl	ɔɹθəʊskʃuəl	ɔɹθəʊskʃuəl	compound	ortho|sexual	0.08333333333333333	0.18181818181818182	0.18181818181818182	ɔɹθəʊsɛkʃəwəl	ɔɹθəsɛkʃuəl	0.23076923076923078	0.0
osmobiotic	ɒzməʊbaɪɒtɪk	ɔsəməʊbaɪɒtɪk	ɑzməʊbaɪɑɾɪk	əʊzməʊbiɑtɪk	compound	osm|obi|otic	0.23076923076923078	0.25	0.4166666666666667	ɑzməbaɪɑɾɪk	ɑzməʊbiɑtɪk	0.36363636363636365	0.36363636363636365
ostentate	ɒstənteɪt	ɒstɛnteɪt	ɑstənteɪt	ɔstɛnteɪt	compound	ostent|ate	0.1111111111111111	0.1111111111111111	0.2222222222222222	ɒstənteɪt	ɑstənteɪt	0.0	0.1111111111111111
osteochondrosis	ɒstiːəʊkɒndɹəʊsɪs	ɒstiətʃɒndɹɹəʊs	ɑstɪɑkəndɹəʊsɪs	ɔstəʊkəndɹəʊzɪz	compound	osteo|chon|dr|osis	0.3333333333333333	0.3333333333333333	0.3333333333333333	ɑstiəʊkɑndɹəʊsɪs	ɑstiəʊkɑndɹəʊsɪs	0.125	0.125
osteochondrotic	ɒstiəʊkɒndɹɒtɪk	ɒstiətʃɒndɹɒtɪk	ɑstɪɑkəndɹɑɾɪk	ɔstəʊkəndɹətɪk	compound	osteo|chon|dr|otic	0.13333333333333333	0.5	0.2857142857142857	ɑstiəʊkəndɹɑɾɪk	ɑstiəʊkəndɹɑtɪk	0.26666666666666666	0.2
osteochondrous	ɒstiəʊkɒndɹəs	ɒstiətʃɒndɹəs	ɑstɪəkɑndɹəs	ɔstəʊkəndɹəs	compound	osteo|chon|dr|ous	0.15384615384615385	0.3333333333333333	0.25	ɑstiəʊkɑndɹəs	ɑstiəʊkɑndɹəs	0.15384615384615385	0.15384615384615385
osteocutaneous	ɒstiəʊkjuːteɪniəs	ɒstiəkjuteɪniəs	ɑstɪɑkjuteɪniəs	ɔstəʊkjutənus	compound	osteo|cutaneous	0.06666666666666667	0.26666666666666666	0.46153846153846156	ɑstiəʊkjuteɪniəs	ɑstiɑkjəteɪniəs	0.0625	0.26666666666666666
osteoporotic	ɒstiəʊpəɹɒtɪk	ɒstiəpɔɹɒtɪk	ɑstɪɑpoɹɑɾɪk	ɔstiəʊpɚɑtɪk	compound	osteo|por|otic	0.16666666666666666	0.5833333333333334	0.3333333333333333	ɑstiəʊpəɹɑɾɪk	ɑstiɑpɝɑtɪk	0.23076923076923078	0.5454545454545454
osteosarcopenia	ɒstiəʊsɑːɹkəpiːniə	ɒstiəsɑɹkəpiniə	ɑstɪɑsɑɹkəʊpiniə	ɔstiəʊzɚkəpiniə	compound	osteo|sarcopenia	0.06666666666666667	0.3125	0.26666666666666666	ɑstiəʊsɑɹkəpiniə	ɑstiəʊsɑɹkəpiniə	0.0625	0.0625
ostiary	ɒstiəɹi	ɑstiəɡɹ	ɑsʃjɚɹi	ɔstɪɹi	compound	ostia|ry	0.42857142857142855	0.5714285714285714	0.5	ɑstiəɹi	ɑstiɛɹi	0.14285714285714285	0.2857142857142857
ostreaceous	ɒstɹieɪʃəs	əʊstɹeɪeɪʃəs	ɑstɹiʃəs	ɔstɹisus	compound	ost|rea|ceous	0.3333333333333333	0.375	0.625	ɑstɹəsiəs	ɑstɹieɪʃəs	0.5555555555555556	0.1
otomycosis	əʊtəʊmɪkəʊsɪs	əʊtiəʊmaɪkəʊsɪs	ɑɾəmɪkəʊsɪs	əʊtəmikəsɪz	compound	ot|o|mycosis	0.13333333333333333	0.36363636363636365	0.36363636363636365	əʊɾəmaɪkəsɪs	əʊtəmikəʊsəs	0.3333333333333333	0.25
otosteon	əʊtɒstiən	əʊtiɒstiən	ɑɾəstɪən	əʊtɑstən	compound	ot|osteo|n	0.1	0.625	0.25	əʊtəstiɒn	əʊtəʊstiən	0.2222222222222222	0.2
ouroboros	uːɹəbɒɹəs	əʊjʊɹəbɔɹəs	əɚɹɑbɚɹəʊz	ɔɹəʊbɚəʊz	compound	o|uroboros	0.45454545454545453	0.6	0.6666666666666666	uɹəbəɹəs	əɹəʊbɔɹəʊz	0.125	0.5
overcite	oʊvəɹsaɪt	əʊvəsaɪt	əʊvɚsaɪt	əʊvɚsɪt	compound	over|cite	0.125	0.25	0.42857142857142855	əʊvəɹsaɪt	əʊvɝsaɪt	0.0	0.25
overglow	əʊvəɡləʊ	əʊvəɡləʊ	əʊvɚɡləʊ	əʊvɚɡləʊ	compound	over|glow	0.0	0.125	0.125	əʊvəɹgləʊ	əʊvɝɡləʊ	0.2222222222222222	0.125
overlabour	əʊvəɹleɪbɚ	əʊvəleɪbə	əʊvɚleɪbɚ	əʊvɚləbɔɹ	compound	over|labour	0.2222222222222222	0.2222222222222222	0.6666666666666666	əʊvəɹleɪbəɹ	əʊvɝləbɔɹ	0.18181818181818182	0.6666666666666666
overlash	əʊvəɹlæʃ	əʊvəlæʃ	əʊvɚlæʃ	əʊvɚləʃ	compound	over|lash	0.14285714285714285	0.2857142857142857	0.42857142857142855	əʊvəɹlæʃ	əʊvɝlæʃ	0.0	0.2857142857142857
overnap	əʊvəɹnæp	əʊvənæp	əʊvɚnæp	əʊvɚnəp	compound	over|nap	0.14285714285714285	0.2857142857142857	0.42857142857142855	əʊvəɹnæp	əʊvɝnæp	0.0	0.2857142857142857
overnutrition	əʊvəɹnjuːtɹɪʃən	əʊvənjutɹɪʃən	əʊvɚnjutɹɪʃən	əʊvɚnətɹɪʃən	compound	over|nutrition	0.07692307692307693	0.15384615384615385	0.3333333333333333	əʊvəɹnutɹɪʃən	əʊvɝnjutɹɪʃən	0.07692307692307693	0.15384615384615385
overpresence	əʊvəpɹɛzəns	əʊvəpɹɛzəns	əʊvɚpɹɛzəns	əʊvɚpɹizəns	compound	over|presence	0.0	0.09090909090909091	0.18181818181818182	əʊvəɹpɹɛzəns	əʊvɝpɹizəns	0.08333333333333333	0.18181818181818182
oversit	əʊvəɹsɪt	əʊvəzɪt	əʊvɚsɪt	əʊvɚsɪt	compound	overs|it	0.2857142857142857	0.2857142857142857	0.2857142857142857	əʊvəɹsɪt	əʊvɝsɪt	0.0	0.2857142857142857
overslow	əʊvəɹsləʊ	əʊvəzləʊ	əʊvɚsləʊ	əʊvɚsləʊ	compound	overs|low	0.25	0.25	0.25	əʊvəɹsləʊ	əʊvɝsləʊ	0.0	0.25
oversweeping	əʊvəswiːpɪŋ	əʊvəɹswipɪŋ	əʊvɚswipɪŋ	əʊvɚswipɪŋ	compound	oversweep|ing	0.09090909090909091	0.1	0.1	əʊvəɹswipɪŋ	əʊvɝswipɪŋ	0.09090909090909091	0.1
ovolactovegetarianism	oʊvoʊlæktoʊvɛdʒɪtɛəɹiənɪzəm	əʊvəʊlæktəʊvɛdʒɪtɛɹiənɪzəm	əʊvəlæktəʊvɡɪtɛɹiənɪzəm	əʊvɑlæktəʊvɪdʒɪtɑɹiənɪzəm	compound	ovolactovegetarian|ism	0.038461538461538464	0.21739130434782608	0.2	əʊ.vəʊlæk.təʊvɛ.d͡ʒɪtɛɹi.ənɪzəm	əʊvəʊlæktəʊvɛdʒətɛɹiənɪzəm	0.1935483870967742	0.07692307692307693
oware	əwɑːɹi	əʊɑɹ	əʊɛɹ	əʊɚ	compound	ow|are	0.5	0.75	1.3333333333333333	əəɹeɪ	əʊɛɹ	0.8	0.75
owie	aʊwiː	əʊi	əʊi	əʊi	compound	ow|ie	0.3333333333333333	0.3333333333333333	0.3333333333333333	əi	əʊi	0.5	0.3333333333333333
oxatomide	ɒksætəmaɪd	ɒksætəmaɪd	ɑksətɑmaɪd	ɑksətəmaɪd	compound	ox|atom|ide	0.0	0.3	0.2	ɒksətɒmaɪd	ɑksətəmaɪd	0.2	0.2
oxfendazole	ɒksfɛndəzəʊl	ɒksfɛndəzəʊl	ɑksfəndæzəʊl	ɑksfɛndəzəʊl	compound	ox|fend|azole	0.0	0.25	0.08333333333333333	ɑksfɛn.dəzəʊl	ɑksfɛndəzəʊli	0.15384615384615385	0.15384615384615385
oxibendazole	ɒksɪbɛndəzəʊl	ɒksaɪbiɛndəzəʊl	ɑksaɪbəndæzəʊl	ɑksɪbɛndəzəʊl	compound	ox|ib|end|azole	0.13333333333333333	0.2857142857142857	0.07692307692307693	ɑk.səbɛn.dəzəʊl	ɑksəbɛndəzəʊl	0.26666666666666666	0.15384615384615385
oxiracetam	ɒksɪɹæsɪtæm	ɒksɪɹæsɪtæm	ɑksɚɹæsɪtæm	ɑksɪɹəstəm	compound	ox|iracetam	0.0	0.18181818181818182	0.4	ɑk.səɹæs.ətæm	ɑksɝæsətæm	0.38461538461538464	0.4
oxygenase	ɒksɪdʒəneɪz	ɒksɪdʒənæzi	ɑksɪdʒɛneɪs	ɑksɪdʒənəs	compound	oxygen|as|e	0.2727272727272727	0.2727272727272727	0.4	ɑksɪdʒəneɪz	ɑksədʒəneɪs	0.09090909090909091	0.2727272727272727
p'rhaps	pɹæps	pɹhæps	pirhæps	pɚhæps	compound	p|r|haps	0.16666666666666666	0.42857142857142855	0.3333333333333333	pɹæps	pɹæps	0.0	0.0
pagoclone	peɪɡəkləʊn	pæɡʊkləʊn	pæɡəkləʊn	pæɡəkləʊn	compound	pag|oc|lone	0.3333333333333333	0.2222222222222222	0.2222222222222222	pægəʊkləʊn	pæɡəkləʊn	0.4	0.2222222222222222
painjan	paɪndʒʌn	peɪndʒæn	peɪndʒən	peɪndʒən	compound	pain|jan	0.25	0.25	0.25	peɪndʒən	peɪndʒən	0.25	0.25
painsomnia	peɪnsɒmniə	pɑɪnsɒmniə	peɪnsɑmniə	peɪnsəmniə	compound	pa|insomnia	0.1	0.1	0.1	peɪnsəmniə	peɪnsɑmniə	0.1	0.1
pakhanate	pəkɑːneɪt	pɑkɑneɪt	pækhəneɪt	pækənət	compound	pa|khanate	0.125	0.3333333333333333	0.5714285714285714	pækəneɪt	pækəneɪt	0.25	0.25
paleolinguistics	peɪliəʊlɪŋɡwɪstɪks	peɪliəʊlɪŋɡwɪstɪks	peɪliəʊlɪŋɡwɪstɪks	peɪləʊlɪŋɡwɪstɪks	compound	paleo|linguistics	0.0	0.0	0.058823529411764705	peɪliəʊlɪŋgwɪstɪks	peɪliəʊlɪŋɡwɪstɪks	0.05555555555555555	0.0
paleonymy	peɪliɑnɪmi	peɪlɑnɪmj	peɪliəʊnaɪmi	peɪlənmi	compound	paleon|ym|y	0.2222222222222222	0.25	0.375	pəlinəmi	peɪliɑnəmi	0.5	0.1
paleous	peɪliəs	peɪliəʊʌs	peɪliəʊʌz	peɪlus	compound	paleo|us	0.2222222222222222	0.3333333333333333	0.3333333333333333	peɪliəs	peɪliəs	0.0	0.0
palinspastic	pælɪnspæstɪk	pælɪnspɑstɪk	peɪlɪnspæstɪk	pælənspæstɪk	compound	palin|spastic	0.08333333333333333	0.15384615384615385	0.08333333333333333	pælɪnspæstɪk	pælɪnspæstɪk	0.0	0.0
paludine	pælədaɪn	pælədaɪn	pæludin	pæludɪn	compound	pal|u|dine	0.0	0.42857142857142855	0.2857142857142857	pæludən	pælədin	0.42857142857142855	0.2857142857142857
palustral	pəlʌstɹəl	pɑlʌstɹəl	pælʌstɹəl	pæləstɹəl	compound	pa|lustral	0.1111111111111111	0.1111111111111111	0.2222222222222222	pælɪstɹəl	pələstɹəl	0.2222222222222222	0.1111111111111111
pamaquine	pæməkwɪn	pæməkwaɪn	pæməkwaɪn	pæməkwin	compound	pam|a|quine	0.1111111111111111	0.1111111111111111	0.125	pæməkwaɪn	pæməkwaɪn	0.1111111111111111	0.1111111111111111
pampootie	pæmpuːti	pæmputi	pæmpuɾi	pæmputi	compound	pam|poot|ie	0.0	0.14285714285714285	0.0	pæmputi	pæmputi	0.0	0.0
pampsychism	pæmpsaɪkɪzəm	pæmsaɪkɪzəm	pæmsaɪkɪzəm	pæmsɪtʃɪzəm	compound	pam|psychism	0.09090909090909091	0.09090909090909091	0.36363636363636365	pæmsaɪkɪzəm	pæmpsikɪzəm	0.09090909090909091	0.18181818181818182
panacherie	pənæʃəɹiː	pənæʃɹi	pænæʃɚɹi	pænətʃɛɹi	compound	panache|ri|e	0.14285714285714285	0.25	0.4444444444444444	pænəkɛɹi	pænətʃɛɹi	0.5	0.4444444444444444
panch	pæntʃ	pæntʃ	pæntʃ	pæntʃ	compound	pan|ch	0.0	0.0	0.0	pæntʃ	pæntʃ	0.0	0.0
pancratical	pæŋkɹætɪkəl	pænkɹætɪkəl	pæŋkɹæɾɪkəl	pæŋkɹætɪkəl	compound	pan|c|rat|ical	0.09090909090909091	0.09090909090909091	0.0	pæŋkɹæɾəkəl	pænkɹætɪkəl	0.18181818181818182	0.09090909090909091
pandeiro	pændɛəɹəʊ	pændaɪɹəʊ	pændɛɹəʊ	pændaɪɹəʊ	compound	pand|eir|o	0.2222222222222222	0.125	0.2222222222222222	pɑndɛɹəʊ	pɑndɛɹəʊ	0.25	0.25
pandeistic	pændiːɪstɪk	pændiɪsteɪ	pændeɪstɪk	pændaɪstɪk	compound	pandeist|ic	0.2	0.1	0.1	pændaɪstɪk	pændiɪstɪk	0.1	0.0
panendeism	pænəndiɪzəm	pænɛndiɪzəm	peɪnəndeɪzəm	peɪnɛndɪzəm	compound	panen|deism	0.09090909090909091	0.25	0.36363636363636365	pənɛndɪɪzəm	pænəndiɪzəm	0.2727272727272727	0.0
panendeistic	pænɛndiːɪstɪk	pænɛndiɪstɪk	peɪnəndeɪstɪk	peɪnɛndaɪstɪk	compound	panen|deistic	0.0	0.3076923076923077	0.23076923076923078	pænəndiɪstɪk	pænəndiɪstɪk	0.08333333333333333	0.08333333333333333
panentheist	pænɛnθiɪst	pænɛnθiɪst	peɪnənθiɪst	peɪnɛnθaɪst	compound	panen|theist	0.0	0.2727272727272727	0.2727272727272727	pænɛnθɪɪst	pænənθaɪst	0.1	0.2
panentheistic	pænɛnθiɪstɪk	pænɛnθiɪstɪk	peɪnənθiɪstɪk	peɪnɛnθaɪstɪk	compound	panen|theistic	0.0	0.23076923076923078	0.23076923076923078	pænənθiɪstɪk	pænənθiɪstɪk	0.08333333333333333	0.08333333333333333
panentheistical	pænɛnθiɪstɪkl	pænɛnθiɪstɪkəl	peɪnənθiɪstɪkəl	peɪnɛnθaɪstɪkəl	compound	panen|theistical	0.07142857142857142	0.26666666666666666	0.26666666666666666	pænənθiɪstɪkəl	pænənθiɪstɪkəl	0.14285714285714285	0.14285714285714285
panentheists	pænɛnθiɪsts	pænɛnθɪɪsts	peɪnənθiɪsts	peɪnɛnθaɪsts	compound	panen|theists	0.09090909090909091	0.25	0.25	pænɛnθɪɪsts	pænənθaɪsts	0.09090909090909091	0.18181818181818182
panhypopituitarism	pænhaɪpəʊpɪtjuːɪtəɹɪzəm	pænhaɪpəʊpətuəɾəɹɪzəm	pænhɪpɑpɪtuɪɾɚɹɪzəm	pænipəpɪtuɪtɚɪzəm	compound	pan|hypopituitarism	0.19047619047619047	0.3157894736842105	0.4117647058823529	pænhaɪpəʊpɪɾuɪtɛɹɪzəm	pænhaɪpɑpətuɪtɝɪzəm	0.14285714285714285	0.3157894736842105
panomphean	pænɒmfiːən	pænɒmfliən	pænəmfiən	pænɑmfən	compound	pan|om|ph|ean	0.1	0.1111111111111111	0.25	pənɑmfiən	pænəmfin	0.2222222222222222	0.25
panoramata	panəɹɑːmətə	pænəɹæmətɑ	pænoɹəmɑɾə	pænɔɹəmətə	compound	panorama|ta	0.3	0.5	0.3	pænəɹæməɾə	pænɝəmɑtə	0.3	0.5555555555555556
panphilia	pænfɪlɪə	pænfɪliə	pænfɪliə	pænfɪliə	compound	pan|philia	0.125	0.125	0.125	pænfɪliə	pænfɪljə	0.125	0.125
pantyliner	pæntilaɪnə	pɑntilaɪnə	pæntɪlaɪnɚ	pæntɪlaɪnɚ	compound	panty|liner	0.1	0.2	0.2	pæntilaɪnəɹ	pæntilaɪnɝ	0.09090909090909091	0.1
pané	pæneɪ	pæneɪ	pæneɪ	pæn	compound	[]	0.0	0.0	0.6666666666666666	pæneɪ	pəneɪ	0.0	0.2
papaverous	pəpævəɹəs	pəpeɪvɚəs	pæpeɪvɚɹəs	pæpəvɚəs	compound	papaver|ous	0.4444444444444444	0.4	0.5	pəpævəɹəs	pəpævɝəs	0.0	0.25
pappous	pæpəs	pæpəs	pæpəs	pæpəs	compound	papp|ous	0.0	0.0	0.0	pæpəs	pæpəs	0.0	0.0
