grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
vierzigminütig	fɪɐtsɪcminyːtɪc	fiʁtsɪkminytɪk	fiɾtsɪɡminytɪc	viʁtsɪkmɪnytɪc	dict	[]	0.2857142857142857	0.21428571428571427	0.35714285714285715	fiɐ̯t͡sɪçminytɪk	viəzɪɡminytɪç	0.3125	0.5384615384615384
vierzigmonatig	fɪɐtsɪcmoːnatɪc	fiʁtsɪkmonatɪc	fiɾtsɪɡmonatɪc	viʁtsɪkmonatɪc	compound	vierzig|monatig	0.21428571428571427	0.21428571428571427	0.2857142857142857	fiɾtsɪçmonatɪç	viəzɪɡmɒnatɪç	0.2857142857142857	0.6153846153846154
vierzigprozentig	fɪʁtsɪkpʁotsɛntɪk	fɪʁtsɪkpʁotsɛntɪk	fiɾtsɪcpɾotsəntɪc	viʁtsɪkpʁotsɛntɪc	dict	[]	0.0	0.35294117647058826	0.17647058823529413	fiɾtsɪçpɾotsəntɪç	viəzɪɡprozɛntɪç	0.35294117647058826	0.6666666666666666
vierzigste	fɪʁtsɪkstə	fɪʁtsɪkstə	fiɾtsɪcstə	fɪʁtsɪcstə	dict	[]	0.0	0.3	0.1	fiɾtsɪçstə	viəzɪɡstə	0.3	0.6666666666666666
vierzigstens	fɪʁtsɪcstns	fɪʁtsɪkstns	fiɾtsɪcstəns	viʁtsɪgstɛns	compound	vierzigsten|s	0.09090909090909091	0.25	0.3333333333333333	fiɾtsɪçstəns	viəzɪɡstəns	0.3333333333333333	0.6363636363636364
vierzigstündig	fɪɐtsɪcʃtʏndɪc	fiʁtsɪkʃtʏndɪc	fiɾtsɪcʃtyndɪc	viʁtsɪgstʏndɪc	compound	vierzig|stündig	0.21428571428571427	0.21428571428571427	0.35714285714285715	fiɐ̯t͡sɪçʃtʏndɪk	viəzɪɡstyndɪç	0.3125	0.6923076923076923
vierzigtausend	fiːɐsɪctaʊznt	fiɐsɪctaʊznt	fiɾtsɪctaʊzənt	viʁtsɪktaozɛnt	dict	[]	0.0	0.21428571428571427	0.42857142857142855	fiɾtsɪçtaʊzənt	viəzɪçtaʊzənd	0.2857142857142857	0.46153846153846156
vierzigtausendfach	fiːɐsɪctaʊzntfaχ	fiɐsɪctaʊzntfaχ	fiɾtsɪctaʊzəntfax	viʁtsɪktaozɛntfax	dict	[]	0.0	0.23529411764705882	0.4117647058823529	fɪʁt͡sɪçtaʊzn̩tfax	viəzɪçtaʊsəntfax	0.3888888888888889	0.4375
vierzigtausendste	fiːɐsɪctaʊzntstə	fiɐsɪctaʊzntstə	fiɾtsɪctaʊzəndstə	viʁtsɪktaozɛndstə	compound	vierzigtausend|ste	0.0	0.23529411764705882	0.4117647058823529	fɪʁt͡sɪktaʊ̯zn̩t͡stə	viəzɪçtaʊzəndstə	0.4	0.375
vierzigtägig	fɪɐtsɪktɛːɡɪk	fiʁtsɪktɛɡɪk	fiɾtsɪctɛɡɪc	viʁtsɪktɛgɪc	compound	vierzig|t|ä|gig	0.16666666666666666	0.3333333333333333	0.4166666666666667	fiɾtsɪçtɛgɪç	viəzɪçtɛɡɪç	0.4166666666666667	0.6363636363636364
vierzigwöchig	fɪɐtsɪcvœcɪc	fiʁtsɪkvœcɪc	fiɾtsɪɡvœcɪc	viʁtsɪkvœcɪc	compound	vierzig|wöchig	0.25	0.25	0.3333333333333333	fiɾtsɪçvœçɪç	viəzɪɡvœtʃɪç	0.4166666666666667	0.75
vietnamesisch	viːrtnameːzɪʃ	viɛtnamezɪʃ	vɪɛtnamezɪʃ	vitnamezɪʃ	dict	[]	0.09090909090909091	0.18181818181818182	0.1	vi̯ɛtnamezɪʃ	vitnɐmezɪʃ	0.16666666666666666	0.2
vif	viːf	vif	vif	vif	dict	[]	0.0	0.0	0.0	zɛksf	vɪf	0.8	0.3333333333333333
vindizieren	vɪnditsiːʁən	vɪnditsiʁən	vɪnditsirən	vɪnditsiʁən	dict	[]	0.0	0.09090909090909091	0.0	vɪndit͡siʁən	vɪndiziəɹən	0.08333333333333333	0.36363636363636365
vinophil	vinofiːl	vinofil	vinofil	vinɔfil	dict	[]	0.0	0.0	0.14285714285714285	vinofɪl	vinəfɪl	0.14285714285714285	0.2857142857142857
violett	viːolɛt	violɛt	violɛt	violɛt	dict	[]	0.0	0.0	0.0	vi̯olɛt	viəlɛt	0.14285714285714285	0.16666666666666666
violette	violɛtə	violɛtə	violɛtə	violɛtə	dict	[]	0.0	0.0	0.0	vi̯olɛtə	viəlɛtə	0.125	0.14285714285714285
viral	viʁaːl	viʁal	virɑl	viʁal	dict	[]	0.0	0.4	0.0	viʁal	viɾɑl	0.0	0.4
virtuos	vɪʁtuoːs	vɪʁtuos	vɪɾtuos	vɪʁtʊos	dict	[]	0.0	0.14285714285714285	0.14285714285714285	vɪʁtuos	vɜtuəs	0.0	0.5
virulent	viʁulɛnt	viʁulɛnt	virulɛnt	viʁulɛnt	dict	[]	0.0	0.125	0.0	viʁulɛnt	viɾulənt	0.0	0.25
visuell	vizuʔɛl	vizuɛl	vizuɛl	vɪɛll	dict	[]	0.0	0.0	0.8	vizuɛl	vɪzuɛl	0.0	0.16666666666666666
vital	vitaːl	vital	vitɑl	vital	dict	[]	0.0	0.2	0.0	vital	vitɑl	0.0	0.2
vitalistisch	vitalɪstɪʃ	vitalɪstɪʃ	vitalɪstɪʃ	vitalɪstɪʃ	dict	[]	0.0	0.0	0.0	vitalɪstɪʃ	vitɐlɪstɪʃ	0.0	0.1
vivipar	viːvipaːɐ	vivipaɐ	vivipɑɾ	vivipaʁ	dict	[]	0.0	0.2857142857142857	0.14285714285714285	vivipaɐ̯	vivipɑɹ	0.125	0.2857142857142857
vogelfrei	foːɡəlfraɪ	foɡlfʁaɪ	foɡəlfraɪ	vogɛlfʁae	dict	[]	0.25	0.0	0.5555555555555556	foɡl̩fʁaɪ̯	vodʒɛlfreɪ	0.4	0.5
vokalisch	vokaːlɪʃ	vokalɪʃ	vokɑlɪʃ	vokalɪʃ	dict	[]	0.0	0.14285714285714285	0.0	vokalɪʃ	vokɐlɪʃ	0.0	0.14285714285714285
volkseigen	fɔlksʔaɪɡŋ	fɔlksaɪɡn	fɔlksaɪɡən	vɔlkzaegən	dict	[]	0.1111111111111111	0.2	0.6	fɔlksaɪ̯ɡn̩	vɔlkseɪɡən	0.2727272727272727	0.4
volksmäßig	fɔlksmɛːsɪc	fɔlksmɛsɪk	fɔlksmɛsɪc	vɔlksmɛszɪc	dict	[]	0.1	0.0	0.18181818181818182	fɔlksmɛsɪç	vɔlksmɛsɪç	0.1	0.2
volkstümlich	fɔlkstyːmlɪc	fɔlkstymlɪc	fɔlkstymlɪc	fɔlkstymlɪc	dict	[]	0.0	0.0	0.0	fɔlkstymlɪç	vɔlkstymlɪç	0.09090909090909091	0.18181818181818182
voll	fɔl	fɔl	fɔl	fɔl	dict	[]	0.0	0.0	0.0	fɔl	vɔl	0.0	0.3333333333333333
vollbrachte	fɔlbʁaxtə	fɔlbʁaxtə	fɔlbɾaxtə	vɔllbʁaxtə	dict	[]	0.0	0.1111111111111111	0.2	fɔlbʁaxtə	vɑlbɹaxtə	0.0	0.3333333333333333
vollbusig	fɔlbuːzɪk	fɔlbuzɪk	fɔlbuzɪc	vɔllbuzɪc	dict	[]	0.0	0.125	0.3333333333333333	fɔlbuzɪk	vɔlbjuzɪç	0.0	0.3333333333333333
vollbürtig	fɔlbʏʁtɪc	fɔlbʏʁtɪk	fɔlbyɾtɪc	vɔllbʏʁtɪc	dict	[]	0.1111111111111111	0.2222222222222222	0.2	fɔlbeɾtɪç	vɔlbyɾtɪç	0.3333333333333333	0.4444444444444444
vollenden	fɔlɛndn	fɔlɛndn	fɔlɛndən	fɔlɛndn	dict	[]	0.0	0.125	0.0	fɔlɛndn̩	vɔlɛndən	0.125	0.25
vollendet	fɔlɛndət	fɔlɛndət	fɔlɛndət	fɔlɛndət	dict	[]	0.0	0.0	0.0	fɔlɛndət	vɔləndət	0.0	0.25
vollführen	fɔlfyːʁən	fɔlfyʁən	fɔlfyrən	vɔllfyʁən	dict	[]	0.0	0.125	0.2222222222222222	fɔlfyrən	vɔlfyhrən	0.125	0.3333333333333333
vollgefedert	fɔlɡəfeːdɐt	fɔlɡəfedɐt	fɔlɡəfedɜt	vɔllgəfedɛʁt	compound	voll|gefedert	0.0	0.1	0.4166666666666667	fɔlɡəfedɐt	vɔldʒɛfədɜt	0.0	0.5454545454545454
vollgefüllt	fɔlɡəfʏlt	fɔlgəfʏlt	fɔlɡəfylt	vɔllgefʏllt	dict	[]	0.1111111111111111	0.1111111111111111	0.45454545454545453	fɔlgəfʏlt	vɔlɡəfylt	0.1111111111111111	0.2222222222222222
vollgemacht	fɔlɡəmaxt	fɔlɡəmaxt	fɔlɡəmaxt	vɔllgəmaxt	compound	voll|gemacht	0.0	0.0	0.3	fɔlɡəmaxt	vɔldʒəmaxt	0.0	0.3
vollgepumpt	fɔlɡəpʊmpt	fɔlɡəpʊmpt	fɔlɡəpʊmpt	vɔllgəpʊmpt	dict	[]	0.0	0.0	0.2727272727272727	fɔlɡəpʊmpt	vɔlɡəpʌmpt	0.0	0.2
vollgestopft	fɔlɡəʃtɔpft	fɔlɡəʃtɔpft	fɔlɡəʃtɔpft	vɔllgɛstɔpft	dict	[]	0.0	0.0	0.4166666666666667	fɔlɡəʃtɔp͡ft	vɔlɡɛstɔpft	0.08333333333333333	0.2727272727272727
vollgetankt	fɔlɡətaŋkt	fɔlɡətaŋkt	fɔlɡətaŋkt	vɔllgetaŋkt	dict	[]	0.0	0.0	0.36363636363636365	fɔlɡətaŋkt	vɔlɡətaŋkt	0.0	0.1
volljährig	fɔljɛːrɪk	fɔljɛʁɪk	fɔljɛrɪc	vɔlljɛʁɪc	dict	[]	0.125	0.125	0.4444444444444444	fɔljɛʁɪk	vɑljɛhrɪç	0.125	0.4444444444444444
volllabern	fɔllaːbɐn	fɔllabɐn	fɔllɑbɜn	vɔlllabɛʁn	dict	[]	0.0	0.25	0.4	fɔllabɐn	vɔllabɜn	0.0	0.25
vollmachen	fɔlmaxən	fɔlmaxən	fɔlmaxən	vɔllmaxən	dict	[]	0.0	0.0	0.2222222222222222	fɔlmaxən	vɔlmaʃən	0.0	0.25
vollmachend	fɔlmaxənt	fɔlmaxənt	fɔlmaxənt	vɔllmaxɛnt	dict	[]	0.0	0.0	0.3	fɔlmaxənt	vɔlmaxɛnd	0.0	0.3333333333333333
vollmundig	fɔlmʊndɪk	fɔlmʊndɪk	fɔlmʊndɪc	vɔllmʊndɪc	dict	[]	0.0	0.1111111111111111	0.3	fɔlmʊndɪç	vɔlmʌndɪç	0.1111111111111111	0.3333333333333333
vollmundigen	fɔlmʊndɪɡn	fɔlmʊndɪɡn	fɔlmʊndɪɡən	vɔllmʊndɪgən	dict	[]	0.0	0.09090909090909091	0.3333333333333333	fɔlmʊndɪgən	vɔlmʌndɪdʒən	0.18181818181818182	0.4166666666666667
vollmundigste	fɔlmʊndɪcstə	fɔlmʊndɪkstə	fɔlmʊndɪcstə	vɔllmʊndɪgstə	dict	[]	0.08333333333333333	0.0	0.23076923076923078	fɔlmʊndɪkstə	vɔlmʌndɪɡstə	0.08333333333333333	0.25
vollmundigstem	fɔlmʊndɪcstəm	fɔlmʊndɪkstəm	fɔlmʊndɪcstəm	vɔllmʊndɪgstəm	dict	[]	0.07692307692307693	0.0	0.21428571428571427	fɔlmʊndɪkstəm	vɔlmʌndɪɡstəm	0.07692307692307693	0.23076923076923078
vollmundigsten	fɔlmʊndɪcstn	fɔlmʊndɪkstn	fɔlmʊndɪcstən	vɔllmʊndɪgstən	dict	[]	0.08333333333333333	0.07692307692307693	0.2857142857142857	fɔlmʊndɪkstn̩	vɔlmʌndɪɡstən	0.15384615384615385	0.3076923076923077
vollmundigster	fɔlmʊndɪcstɐ	fɔlmʊndɪkstɐ	fɔlmʊndɪcstɜ	vɔllmʊndɪgstɐ	dict	[]	0.08333333333333333	0.08333333333333333	0.23076923076923078	fɔlmʊndɪkstɐ	vɔlmʌndɪɡstɜ	0.08333333333333333	0.3333333333333333
vollmundigstes	fɔlmʊndɪcstəs	fɔlmʊndɪkstəs	fɔlmʊndɪcstəs	vɔllmʊndɪgstəs	dict	[]	0.07692307692307693	0.0	0.21428571428571427	fɔlmʊndɪkstəs	vɔlmʌndɪɡstəs	0.07692307692307693	0.23076923076923078
vollpumpen	fɔlpʊmpn	fɔlpʊmpn	fɔlpʊmpən	vɔllpʊmpən	dict	[]	0.0	0.1111111111111111	0.3	fɔlpʊmpən	vɔlpʌmpən	0.1111111111111111	0.3333333333333333
vollpumpend	fɔlpʊmpənt	fɔlpʊmpnt	fɔlpʊmpənt	vɔllpʊmpɛnt	dict	[]	0.1111111111111111	0.0	0.2727272727272727	fɔlpʊmpənt	vɔlpʌmpɛnt	0.0	0.3
vollschlank	fɔlʃlaŋk	fɔlʃlaŋk	fɔlʃlaŋk	vɔllstslaŋk	dict	[]	0.0	0.0	0.45454545454545453	fɔlʃlaŋk	vɔlʃlaŋk	0.0	0.125
vollstopfend	fɔlʃtɔpfənt	fɔlʃtɔpfnt	fɔlʃtɔpfənt	vɔllstɔpfɛnt	dict	[]	0.1	0.0	0.3333333333333333	fɔlʃtɔp͡fənt	vɔlstɔpfənd	0.08333333333333333	0.2727272727272727
vollstreckend	fɔlʃtʁɛkənt	fɔlʃtʁɛknt	fɔlstɾɛkənt	vɔllstʁɛkɛnt	dict	[]	0.1	0.18181818181818182	0.3333333333333333	fɔlstɾɛkənt	vɔlstɹɛkənd	0.18181818181818182	0.36363636363636365
vollstreckt	fɔlʃtʁɛkt	fɔlʃtʁɛkt	fɔlstɾɛkt	vɔllstʁɛkt	dict	[]	0.0	0.2222222222222222	0.3	fɔlstɾɛkt	vɔlstɹɛkt	0.2222222222222222	0.3333333333333333
vollstreckte	fɔlʃtʁɛktə	fɔlʃtʁɛktə	fɔlstɾɛktə	vɔllstʁɛktə	dict	[]	0.0	0.2	0.2727272727272727	fɔlʃtʁɛktə	vɔlstɹɛktə	0.0	0.3
vollständig	fɔlʃtɛndɪk	fɔlʃtɛndɪk	fɔlʃtɛndɪc	vɔllstɛndɪc	dict	[]	0.0	0.1	0.36363636363636365	fɔlʃtɛndɪç	vɔlstɛndɪç	0.1	0.3
volltanken	fɔltaŋkn	fɔltaŋkn	fɔltaŋkən	vɔlltaŋkən	dict	[]	0.0	0.1111111111111111	0.3	fɔltaŋkn̩	vɔltaŋkən	0.1111111111111111	0.2222222222222222
volltankend	fɔltankənt	fɔltaŋknt	fɔltaŋkənt	vɔlltaŋkɛnt	dict	[]	0.2222222222222222	0.1	0.36363636363636365	fɔlttaŋkn̩t	vɔltaŋkənd	0.36363636363636365	0.3
volltrunken	fɔltʁʊŋkn	fɔltʁʊŋkn	fɔltɾʊŋkən	vɔlltʁʊŋkən	dict	[]	0.0	0.2	0.2727272727272727	fɔltɾʊŋkən	vɔltɹʌŋkən	0.2	0.4
vollumfänglich	fɔlʔʊmfɛŋlɪc	fɔlʊmfɛŋlɪc	fɔlʊmfɛŋlɪc	vɔllʊmfɛŋlɪc	dict	[]	0.0	0.0	0.16666666666666666	fɔlʊmfɛŋlɪç	vɔlʌmfɛŋlɪç	0.09090909090909091	0.2727272727272727
vollziehen	fɔltsiːən	fɔltsiən	fɔltsiən	vɔlltsiən	dict	[]	0.0	0.0	0.2222222222222222	fɔlt͡siən	vɔlzihən	0.1111111111111111	0.5
vollzählig	fɔltseːlɪk	fɔltsɛlɪc	fɔltsɛlɪc	vɔlltsɛlɪc	dict	[]	0.2222222222222222	0.2222222222222222	0.4	fɔltsɛlɪç	vɔlzɛlɪç	0.2222222222222222	0.625
voluntaristisch	volʊntaʁɪstɪʃ	volʊntaʁɪstɪʃ	volʊntarɪstɪʃ	volʊntaʁɪstɪʃ	dict	[]	0.0	0.07692307692307693	0.0	vɔlʊntaʁɪstɪʃ	volʊntarɪstɪʃ	0.07692307692307693	0.07692307692307693
vom	fɔm	fɔm	fɔm	vom	dict	[]	0.0	0.0	0.6666666666666666	fɔm	vɔm	0.0	0.3333333333333333
von	fɔn	fɔn	fɔn	fɔn	dict	[]	0.0	0.0	0.0	fɔn	vɔn	0.0	0.3333333333333333
vong	fɔŋ	fɔŋ	fɔŋ	vɔŋ	dict	[]	0.0	0.0	0.3333333333333333	fɔŋ	vɔŋ	0.0	0.3333333333333333
vor	foːr	foɐ	fɔɾ	foɐ	dict	[]	0.3333333333333333	0.6666666666666666	0.3333333333333333	foɾ	vɔɹ	0.3333333333333333	1.0
voran	foʁan	foʁan	foɾan	foʁan	dict	[]	0.0	0.2	0.0	foran	voɾan	0.2	0.4
vorankündigen	foːɐankʏndɪɡn	foʁankʏndɪɡn	forankyndɪɡən	foɐʁaŋkʏndɪgən	compound	voran|kündigen	0.08333333333333333	0.23076923076923078	0.2857142857142857	foʁankyndiɡŋ̩	voɾaŋkyndɪdʒən	0.38461538461538464	0.5
vorarlbergerisch	foːɐʔaʁlbɛʁɡəʁɪʃ	foɐaʁlbɛʁɡəʁɪʃ	foɾaɾlbɜɡərɪʃ	foʁaʁlbɛʁgeʁɪʃ	dict	[]	0.0	0.38461538461538464	0.21428571428571427	foɐ̯aʁlbɛʁɡəʁɪʃ	voɾarlbɜdʒərɪʃ	0.06666666666666667	0.5
vorarlbergisch	foːɐʔaʁlbɛʁɡɪʃ	foɐaʁlbɛʁɡɪʃ	foɾaɾlbɛɾɡɪʃ	foʁaʁlbɛʁgɪʃ	dict	[]	0.0	0.25	0.16666666666666666	foɐ̯aʁlbɛʁɡɪʃ	voɾarlbɜɡɪʃ	0.07692307692307693	0.45454545454545453
voraus	foʁaʊs	foʁaʊs	foraʊs	foɐʁaos	dict	[]	0.0	0.16666666666666666	0.2857142857142857	foraʊs	voɾaʊs	0.16666666666666666	0.3333333333333333
vorausahnen	foʁaʊsʔaːnən	foʁaʊsanən	foraʊsɑnən	foɐʁaozanən	compound	voraus|ahnen	0.0	0.2	0.2727272727272727	foraʊsɑnən	voɾaʊsɑhnən	0.2	0.36363636363636365
vorausahnend	foʁaʊsaːnənt	foʁaʊsanənt	foraʊsɑnənt	foɐʁaozanɛnt	compound	voraus|ahnend	0.0	0.18181818181818182	0.3333333333333333	foraʊsɑnənt	voɾaʊsɑhnɛnd	0.18181818181818182	0.5
vorausberechnen	foʁaʊsbəʁɛcnən	foʁaʊsbəʁɛcnən	foraʊsbərɛcnən	foɐʁaosbəʁɛcnən	dict	[]	0.0	0.14285714285714285	0.13333333333333333	foraʊsbərɛçnən	voɾaʊsbɪɹɛçnən	0.21428571428571427	0.35714285714285715
vorausberechnend	foʁaʊsbəʁɛcnənt	foʁaʊsbəʁɛcnənt	foraʊsbərɛcnənt	foɐʁaosbəʁɛcnɛnt	dict	[]	0.0	0.13333333333333333	0.1875	foraʊsbərɛçnənt	voɾaʊsbɪɹɛçnənd	0.2	0.4
vorausgehabt	foʁaʊsɡəhaːbt	foʁaʊsɡəhapt	foraʊsɡəhɑpt	foɐʁaosgəhapt	compound	voraus|gehabt	0.08333333333333333	0.25	0.3076923076923077	foraʊsgəhɑpt	voɾaʊsɡəhɑpt	0.3333333333333333	0.3333333333333333
vorausgehen	foʁaʊsɡeːən	foʁaʊsɡeən	foraʊsɡeən	foʁaʊsgeən	dict	[]	0.0	0.1	0.1	foraʊsgeən	voɾaʊsɡehən	0.2	0.2727272727272727
voraushaben	foʁaʊshaːbən	foʁaʊshabn	foraʊshɑbən	foɐʁaoshabən	compound	voraus|haben	0.1	0.18181818181818182	0.16666666666666666	foraʊshabən	voɾaʊsheɪbən	0.09090909090909091	0.3333333333333333
voraushabend	foʁaʊshaːbənt	foʁaʊshabənt	foraʊshɑbənt	foɐʁaoshabɛnt	dict	[]	0.0	0.16666666666666666	0.23076923076923078	foraʊsçɑbənt	voɾaʊshabɛnd	0.25	0.3333333333333333
vorauslaufen	foʁaʊslaʊfən	foʁaʊslaʊfn	foraʊslaʊfən	foɐʁaoslaofən	compound	voraus|laufen	0.09090909090909091	0.08333333333333333	0.23076923076923078	foraʊslaʊfən	voɾaʊslaʊfən	0.08333333333333333	0.16666666666666666
voraussagen	foʁaʊszaːɡən	foʁaʊszaɡn	foraʊszɑɡən	foɐʁaoszagən	dict	[]	0.1	0.18181818181818182	0.25	foraʊszɑgən	voɾaʊssadʒən	0.2727272727272727	0.4166666666666667
vorausschauend	foʁaʊsʃaʊənt	foʁaʊsʃaʊənt	foraʊsʃaʊənt	foɐʁaosʃaoɛnt	dict	[]	0.0	0.08333333333333333	0.3076923076923077	foraʊsçaʊənt	voɾaʊsʃaʊɛnd	0.16666666666666666	0.3333333333333333
voraussehen	foʁaʊszeːən	foʁaʊszeən	foraʊszeən	foɐʁaoszeən	dict	[]	0.0	0.1	0.18181818181818182	foraʊszeən	voɾaʊssehən	0.1	0.36363636363636365
voraussetzen	foʁaʊszɛtsən	foʁaʊszɛtsn	foraʊszɛtsən	foʁaʊszɛtsən	dict	[]	0.09090909090909091	0.08333333333333333	0.0	foraʊszɛtsən	voɾaʊsɛtsən	0.08333333333333333	0.2727272727272727
vorbehaltlich	foːɐbəhaltlɪc	foɐbəhaltlɪc	foɾbəhaltlɪc	foɐbəhaltlɪc	dict	[]	0.0	0.08333333333333333	0.0	foɐ̯bəhaltlɪç	vɔrbɪhaltlɪtʃ	0.15384615384615385	0.46153846153846156
vorbeigehen	foːɐbaiɡeːən	foɐbaɪɡeən	foɾbaɪɡeən	foɐbəigeən	dict	[]	0.1	0.2	0.2	foɐ̯baɪ̯ɡeən	vɔrbeɪɡehən	0.25	0.5454545454545454
vorbeilaufen	foːɐbaɪlaʊfn	foɐbaɪlaʊfm	foɾbaɪlaʊfən	foɐbəilaofən	dict	[]	0.09090909090909091	0.16666666666666666	0.3333333333333333	foɐ̯baɪ̯laʊ̯fn̩	vɔrbeɪlaʊfən	0.26666666666666666	0.4166666666666667
vorbereiten	foːʁbəʁaɪtən	foɐbəʁaɪtn	foɾbəraɪtən	foʁbəʁaɪtən	dict	[]	0.2	0.18181818181818182	0.0	foɐ̯bəʁaɪ̯tn̩	vɔrbɪraɪtən	0.38461538461538464	0.45454545454545453
vorbestimmen	foːɐbəʃtɪmən	foɐbəʃtɪmən	foɾbəʃtɪmən	foɐbɛstɪmmən	dict	[]	0.0	0.09090909090909091	0.25	foɐ̯bəʃtɪmən	voɾbəstɪmən	0.08333333333333333	0.2727272727272727
vorbestraft	foːɐbəʃtʁaːft	foɐbəʃtʁaft	foɾbəʃtɾaft	foɐbəʃtʁaft	dict	[]	0.0	0.18181818181818182	0.0	foɐ̯bəʃtʁaft	voɾbəstɹaft	0.08333333333333333	0.36363636363636365
vorbildhaft	foːɐbɪlthaft	foɐbɪlthaft	foɾbɪlthaft	foɐbɪltaft	dict	[]	0.0	0.09090909090909091	0.1	foɐ̯bɪlthaft	vɔrbɪlthaft	0.08333333333333333	0.2727272727272727
vorbildlich	foːɐbɪltlɪc	foɐbɪltlɪc	foɾbɪltlɪc	foɐbɪltlɪc	dict	[]	0.0	0.1	0.0	foɐ̯bɪltlɪç	vɔɾbɪldlɪtʃ	0.18181818181818182	0.5454545454545454
vorbringen	foːʁbriŋən	foɐbʁɪŋən	foɾbɾɪŋən	foɐbʁɪŋən	dict	[]	0.3333333333333333	0.3333333333333333	0.3333333333333333	foɐ̯bʁɪŋən	vɔrbɹɪŋən	0.4	0.5555555555555556
vorder	fɔʁdɐ	fɔʁdɐ	fɔɾdɜ	foɐdɐ	dict	[]	0.0	0.4	0.4	fɔɾdɜ	vɔrdɚ	0.4	0.6
vorderer	fɔʁdəʁɐ	fɔʁdəʁɐ	fɔɾdɜɜ	fɔʁdəʁɐ	dict	[]	0.0	0.6666666666666666	0.0	fɔɾdərɜ	vɔrdərɜ	0.42857142857142855	0.5714285714285714
vordergründig	fɔʁdɐɡʁʏndɪc	fɔʁdɐɡʁʏndɪk	fɔɾdɜɡɾyndɪc	foɐdɛʁgʁʏndɪc	dict	[]	0.08333333333333333	0.3333333333333333	0.38461538461538464	fɔʁdɐɡʁʏndɪk	vɔrdɚɡɹyndɪç	0.08333333333333333	0.5
vorderhand	foːɐdeːɐhant	foɐdeɐhant	fɔɾdɜhant	foɐdɛʁant	dict	[]	0.0	0.4444444444444444	0.3333333333333333	fɔɾdɜhant	vɔrdɜhand	0.4444444444444444	0.6666666666666666
vordrängeln	foːɐdʁɛŋln	foɐdʁɛŋln	foɾdɾɛŋəln	foɐdʁɛŋɛln	dict	[]	0.0	0.3	0.1	foɐ̯dʁɛŋl̩n	vɔrdɹɛŋəln	0.18181818181818182	0.5
voreingenommen	foːɐʔaɪnɡənɔmən	foɐaɪnɡənɔmən	foɾaɪnɡənɔmən	foɐʁaengənɔmmən	dict	[]	0.0	0.07692307692307693	0.26666666666666666	foɐ̯aɪ̯nɡənɔmən	voɾeɪndʒənɔmən	0.13333333333333333	0.35714285714285715
vorenthalten	foːɐʔɛnthaltn	foɐɛnthaltn	foɾɛnthaltən	foɐɛnthaltən	dict	[]	0.0	0.16666666666666666	0.08333333333333333	foɐ̯ɛnthaltn̩	voɾənthaltən	0.15384615384615385	0.3333333333333333
vorerst	foːɐʔeːɐst	foɐeɐst	foɾeɾst	foɐɛɐʃt	dict	[]	0.0	0.2857142857142857	0.2857142857142857	foɐ̯eɐ̯st	voɾɜst	0.2222222222222222	0.6666666666666666
vorfahren	foːɐfaːʁən	foɐfaʁən	foɾfɑrən	foɐfaʁən	dict	[]	0.0	0.375	0.0	foɾfɑrən	vɔrfɑhrən	0.375	0.6666666666666666
vorfallen	foːɐfalən	foɐfalən	foɾfalən	foɐfallən	dict	[]	0.0	0.125	0.1111111111111111	foɐ̯falən	vɔrfalən	0.1111111111111111	0.375
vorfeldfähig	foːɐfɛltfɛːɪc	foɐfɛltfɛɪk	foɾfɛltfɛɪc	foɐfɛltfɛɪc	dict	[]	0.09090909090909091	0.09090909090909091	0.0	foɐ̯fɛltfɛɪk	vɔrfəltfɛɪç	0.16666666666666666	0.45454545454545453
vorfinanzieren	foːɐfinantsiːʁən	foɐfinantsiʁən	foɾfinantsirən	foɐfinantsiʁən	dict	[]	0.0	0.14285714285714285	0.0	foɐ̯finant͡siʁən	vɔrfinɐnziərən	0.125	0.5714285714285714
vorfinden	foːɐfɪndən	foɐfɪndn	foɾfɪndən	foɐfɪndən	dict	[]	0.125	0.1111111111111111	0.0	foɐ̯fɪndn̩	vɔrfɪndən	0.3	0.3333333333333333
vorfordern	foːɐfɔʁdɐn	foɐfɔʁdɐn	foɾfɔɾdɜn	foɐfɔʁdɛʁn	compound	vor|fordern	0.0	0.3333333333333333	0.2	foɐ̯fɔʁdɐn	vɔrfɔrdɜn	0.1	0.5555555555555556
vorfristig	foːɐfʁɪstɪk	foɐfʁɪstɪk	foɾfrɪstɪc	foɐfʁɪstɪc	dict	[]	0.0	0.3	0.1	foɐ̯fʁɪstɪk	vɔrfrɪstɪç	0.09090909090909091	0.5
vorfristigen	foːɐfʁɪstɪɡn	foɐfʁɪstɪɡn	foɾfrɪstɪɡən	foɐfʁɪstɪgən	dict	[]	0.0	0.25	0.16666666666666666	foɐ̯fʁɪstɪɡn̩	vɔrfrɪstɪdʒən	0.15384615384615385	0.5384615384615384
vorführen	foːɐfyːʁən	foɐfyʁən	foɾfyrən	foɐfyʁən	dict	[]	0.0	0.25	0.0	foɐ̯fyʁən	vɔrfyhrən	0.1111111111111111	0.5555555555555556
