grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
testbank	tɛstbæŋk	tɛstbæŋk	tɛstbaŋk	tɛstbæŋk	compound	test|bank	0.0	0.125	0.0	tɛstbæŋk	tɛstbæŋk	0.0	0.0
testcross	tɛstkɹɒs	tɛstkɹɒs	tɛstkɹɒs	tɛstkɹəs	compound	test|cross	0.0	0.0	0.125	tɛstkɹɔs	tɛstkɹɒs	0.125	0.0
teste	tɛsti	tɛsti	tɛst	tɛst	compound	test|e	0.0	0.25	0.25	tɛsti	tɛst	0.0	0.25
testiere	tɛstiɛɹ	tɛstiəɹi	tɛstieə	tɛstɪɹ	compound	testier|e	0.25	0.2857142857142857	0.3333333333333333	tɛstjɛɹ	tɛstɪɛə	0.14285714285714285	0.2857142857142857
testification	tɛstɪfɪkeɪʃən	tɛstɪfɪkeɪʃən	tɛstɪfɪkeɪʃən	tɛstɪfɪkeɪʃən	compound	test|ification	0.0	0.0	0.0	tɛstɪfɪkeɪʃən	tɛstɪfɪkeɪʃən	0.0	0.0
testudine	tɛstjʊdaɪn	tɛstədaɪn	tɛstjudin	tɛstudɪn	compound	test|u|dine	0.2222222222222222	0.3333333333333333	0.375	tɛstudin	tɛstədin	0.5	0.5
tetracontagon	tɛtɹəkɑntæɡɑn	tɛtɹəkɒntæɡɒn	tɛtɹəkɒntaɡən	tɛtɹəkəntəɡən	compound	tetra|cont|agon	0.15384615384615385	0.23076923076923078	0.23076923076923078	tɛtɹəkɑntəgən	tɛtɹəkɒntəɡən	0.23076923076923078	0.23076923076923078
tetradifon	tɛtɹədaɪfɒn	tɛtɹadɪfɒn	tɛtɹədɪfən	tɛtɹædɪfən	compound	tetrad|if|on	0.2	0.2	0.3	tɛtɹədɪfən	tɛtɹədɪfən	0.2	0.2
tetraoxane	tɛtɹəɒkseɪn	tɛtɹəɒkseɪn	tɛtɹeɪɒkseɪn	tɛtɹəən	compound	tetra|ox|ane	0.0	0.16666666666666666	0.7142857142857143	tɛtɹəɑkseɪn	tɛtɹəɹəʊkseɪn	0.09090909090909091	0.23076923076923078
tetraoxanes	tɛtɹəɒkseɪnz	tɛtɹəɒkseɪnz	tɛtɹeɪɒkseɪnz	tɛtɹəənz	compound	tetra|ox|ane|s	0.0	0.15384615384615385	0.625	tɛtɹəɑkseɪnz	tɛtɹəɹəʊkseɪnz	0.08333333333333333	0.21428571428571427
tetraples	tɛtɹəpləs	tɛtɹəpleɪ	tɛtɹapəlz	tɛtɹəpəlz	compound	tetra|p|les	0.2222222222222222	0.4444444444444444	0.3333333333333333	tɛtɹəpəlz	tɛtɹəpəlz	0.3333333333333333	0.3333333333333333
tetratheism	tɛtɹəθiɪzəm	tɛtɹəθiɪzəm	tɛtɹeɪθɪɪzəm	tɛtɹəθaɪzm	compound	tetra|theism	0.0	0.25	0.2	tɛtɹəθiɪzəm	tɛtɹəθiɪzəm	0.0	0.0
tetratheist	tɛtɹəθiɪst	tɛtɹəθiɪst	tɛtɹeɪθɪɪst	tɛtɹəθaɪst	compound	tetra|theist	0.0	0.2727272727272727	0.1	tɛtɹəθiɪst	tɛtɹəθiɪst	0.0	0.0
tetravalency	tɛtɹəveɪlənsi	tɛtɹəveɪlnsi	tɛtɹəvələnsi	tɛtɹəvələnsi	compound	tetra|valency	0.08333333333333333	0.16666666666666666	0.16666666666666666	tɛtɹəveɪlənsi	tɛtɹəvələnsi	0.0	0.16666666666666666
textrine	tɛkstɹaɪn	tɛkstɹaɪn	tɛkstɹin	tɛkstɹaɪn	compound	text|rine	0.0	0.25	0.0	tɛkstɹɪn	tɛkstɹaɪn	0.125	0.0
th'are	ðɑːɹ	θɑi	tieɪtʃeə	θɚ	compound	thar|e	0.6666666666666666	1.0	1.5	ðɑɹ	θeə	0.0	1.0
tha	ðaː	θə	θɑ	θə	compound	th|a	1.0	1.0	1.0	θə	ðɑ	1.0	0.5
thack	θæk	θæk	θak	θæk	compound	th|ack	0.0	0.3333333333333333	0.0	θæk	θæk	0.0	0.0
thanadar	tɑːnədɑː	θɑnɑdɑɹ	θanədɑ	θənədɚ	compound	thana|dar	0.42857142857142855	0.3333333333333333	0.5	θænədɑɹ	θænədɑ	0.42857142857142855	0.3333333333333333
thanatocoenose	θənætəʊsiːnəʊs	θɑnɑtəʊkəʊinəsi	θanətɒkəʊnəʊz	θænətəkəʊnəʊz	compound	thana|toco|enos|e	0.4666666666666667	0.5384615384615384	0.46153846153846156	θənətəʊ.kənəʊz	θænətəʊkəʊnəʊz	0.35714285714285715	0.42857142857142855
thash	ðæʃ	θæʃ	θaʃ	θæʃ	compound	th|ash	0.3333333333333333	0.6666666666666666	0.3333333333333333	θæʃ	θæʃ	0.3333333333333333	0.3333333333333333
thass	ðæs	θæs	θas	θæs	compound	th|ass	0.3333333333333333	0.6666666666666666	0.3333333333333333	θæz	θæs	0.6666666666666666	0.3333333333333333
thatness	ðætnəs	ðætnes	ðatnəs	θætnəs	compound	that|ness	0.16666666666666666	0.16666666666666666	0.16666666666666666	ðætnəs	θætnəs	0.0	0.16666666666666666
theaism	θiːəɪzəm	θiəɪzəm	θiəɹɪzəm	θiaɪzm	compound	thea|ism	0.0	0.125	0.3333333333333333	θiəɪzəm	θiɪzəm	0.0	0.16666666666666666
theinism	θiːɪnɪzəm	θaɪnɪzəm	θeɪnɪzəm	θaɪnɪzəm	compound	thein|ism	0.125	0.125	0.125	θaɪnɪzəm	θaɪnɪzəm	0.125	0.125
thenceafter	ðɛnsɑːftə	ðɛnsɑftə	ðɛnsaftə	θɛnsəftɚ	compound	thence|after	0.0	0.125	0.375	ðɛnsfæftɚ	θɛnsɪftə	0.3333333333333333	0.25
therebehind	ðɛəbɪhaɪnd	ðeəbɪhaɪnd	ðeəbɛhaɪnd	θɚbhɪnd	compound	there|behind	0.1	0.2	0.7142857142857143	ðɛɹbəhɪnd	ðeəbɪhaɪnd	0.3333333333333333	0.1
therizinosaur	θɛɹɪzɪnəsɔːɹ	ðəɹɪzɪnəʊsɔɹ	ðəɹɪzɪnəsɔ	θɚaɪzɪnəʊsəɹ	compound	the|riz|in|o|saur	0.25	0.3	0.3333333333333333	θəɹɪzɪnəsɔɹ	θɛɹɪzɪnəsɔ	0.09090909090909091	0.1
thermantidote	θɜːmæntɪdəʊt	θɜmæntɪdəʊt	θɜmantɪdəʊt	θɚməntɪdəʊt	compound	therm|antidote	0.0	0.09090909090909091	0.18181818181818182	θɜɹmæntɪdəʊt	θɜmɑntɪdəʊt	0.08333333333333333	0.09090909090909091
thermoception	θɜːɹməʊsɛpʃən	θɝməʊsɛpʃən	θɜməsɛpʃən	θɚməʊsɛpʃən	compound	thermo|cep|tion	0.18181818181818182	0.2	0.18181818181818182	θɜɹməsɛpʃən	θɜməsɛpʃən	0.09090909090909091	0.2
thermophily	θɜːɹmɒflɪi	θɜɹməfɪlj	θɜməfili	θɚməfəli	compound	thermophil|y	0.4444444444444444	0.5	0.625	θɜɹməfəli	θɜməfɪli	0.3333333333333333	0.5
thermosonic	θɜːɹmoʊsɒnɪk	θɝməʊsɒnɪk	θɜməsɒnɪk	θɚməʊsənɪk	compound	thermo|sonic	0.2	0.2222222222222222	0.3	θɜɹməsɑnɪk	θɜməsɒnɪk	0.2	0.2222222222222222
thermosonically	θɜːɹmoʊsɒnɪkli	θɝməʊsɒnɪkli	θɜməsɒnɪkli	θɚməʊsənɪkəli	compound	thermo|sonically	0.16666666666666666	0.18181818181818182	0.3076923076923077	θɜɹməsɑnəkəli	θɜməsɒnɪkli	0.3076923076923077	0.18181818181818182
therophyte	thɪəɹəʊfaɪt	ðəɹəʊfaɪti	ðəɹɒfaɪt	θɛɹəfaɪt	compound	the|ro|phy|te	0.4	0.625	0.625	θɪəfaɪt	θɛɹəfaɪt	0.7142857142857143	0.625
thetan	θeɪtən	θitən	θɛtən	θɛtən	compound	theta|n	0.4	0.4	0.4	θitən	θɛtən	0.4	0.4
they'd've	ðeɪdəv	ðeɪdvi	θeɪdəv	θaɪɪdɪv	compound	theyd|ve	0.3333333333333333	0.16666666666666666	0.5714285714285714	ðeɪdəv	θeɪdv	0.0	0.4
this'd	ðɪsəd	ðɪsd	ðɪsd	θɪzd	compound	this|d	0.25	0.25	0.75	ðɪsd	θɪsd	0.25	0.5
this's	ðɪz	ðɪsz	ðɪsɪz	θɪzz	compound	this|s	0.25	0.4	0.5	ðɪsɪz	θɪsɪz	0.4	0.6
this've	ðɪsəv	ðɪsvi	ðɪsəv	θɪsɪv	compound	this|ve	0.4	0.0	0.4	ðɪsv	θɪsv	0.25	0.5
thlipsis	θlɪpsɪs	θlɪpsɪz	tieɪtʃlɪpsɪs	θlɪpsɪz	compound	th|lips|is	0.14285714285714285	0.5	0.14285714285714285	θlɪpsɪs	θlɪpsɪs	0.0	0.0
thneed	θniːd	θnid	tieɪtʃnid	θnid	compound	th|need	0.0	0.6666666666666666	0.0	θnid	θnid	0.0	0.0
thnetopsychism	θnɛtəsaɪkɪzəm	θnɛtəʊsaɪkɪzəm	tieɪtʃnɛtəsaɪkɪzəm	θnɪtəpsɪtʃɪzəm	compound	th|neto|psychism	0.07142857142857142	0.3333333333333333	0.35714285714285715	θənɛɾəsaɪkɪzəm	θnɛtəpsɪkɪzəm	0.14285714285714285	0.15384615384615385
thou'dst	ðaʊtst	ðədseɪnt	θədst	θədst	compound	thou|d|st	0.5	0.4	0.4	ðədst	θədst	0.2	0.4
thou'lt	ðaʊlt	ðəʊʌlt	θəlt	θəzlt	compound	tho|ult	0.3333333333333333	0.25	0.4	ðəlt	θult	0.0	0.5
thou'rt	ðaʊət	ðəɹt	θəət	θəɚt	compound	thou|r|t	0.25	0.25	0.5	ðəɚt	θɔt	0.25	1.0
thou'st	ðaʊst	ðəzt	θəst	θəzt	compound	thous|t	0.25	0.25	0.5	ðəst	θəst	0.0	0.25
thran	θɹæn	θɹæn	θɹan	θɹən	compound	th|ran	0.0	0.25	0.25	θɹæn	θɹæn	0.0	0.0
threapt	θɹiːpt	θɹipt	θɹipt	θɹəpt	compound	threap|t	0.0	0.0	0.2	θɹipt	θɹɛpt	0.0	0.2
threeawn	θɹiːɔːn	θɹiɔn	θɹiɔn	θɹiən	compound	three|awn	0.0	0.0	0.2	θɹiən	θɹiəʊn	0.2	0.3333333333333333
thrid	θɹɪd	θɹɪd	θɹɪd	θɹɪd	compound	th|rid	0.0	0.0	0.0	θɹɪd	θɹɪd	0.0	0.0
thukpa	tʊkpɑː	θəkpɑ	θʌkpə	θʌkpə	compound	th|u|k|pa	0.4	0.6	0.6	θʌkpə	θʌkpə	0.6	0.6
thunderstricken	θʌndəɹstɹɪkən	θʌndəstɹɪkən	θʌndəstɹɪkən	θʌndɚstɹɪkən	compound	thunder|stricken	0.08333333333333333	0.08333333333333333	0.16666666666666666	θʌndəɹstɹɪkən	θʌndəstɹɪkən	0.0	0.08333333333333333
thymidylyl	θaɪmɪdɪlɪl	θaɪmaɪdɪlɪl	θaɪmɪdɪlɪl	θaɪmɪdələl	compound	thymi|dy|ly|l	0.09090909090909091	0.0	0.2	θɪmɪdɪlɪl	θɪmɪdɪlɪl	0.1111111111111111	0.1111111111111111
thysen	ðɪsɛn	ðaɪsɛn	θaɪsən	θaɪzən	compound	thy|sen	0.16666666666666666	0.5	0.6666666666666666	θaɪsən	θaɪzən	0.5	0.6666666666666666
tiefling	tiːflɪŋ	tiflɪŋ	taɪflɪŋ	tiflɪŋ	compound	tief|ling	0.0	0.2857142857142857	0.0	tifəlɪŋ	tiflɪŋ	0.14285714285714285	0.0
tigrine	taɪɡɹaɪn	tɪɡɹaɪn	taɪɡɹin	tɪɡɹɪn	compound	tig|rine	0.14285714285714285	0.2857142857142857	0.3333333333333333	tɪgɹin	taɪɡɹin	0.6666666666666666	0.2857142857142857
tilework	taɪlwɜːk	taɪlwɜk	taɪlwɜk	tɪlwɚk	compound	tile|work	0.0	0.0	0.3333333333333333	taɪlwɜɹk	taɪlwɜk	0.125	0.0
timeslice	taɪmslaɪs	taɪmzlaɪs	taɪmslɪs	taɪmslɪs	compound	times|lice	0.1111111111111111	0.125	0.125	taɪmslaɪs	taɪmslaɪs	0.0	0.0
timidous	tɪmɪdəs	tɪmɪdəs	tɪmɪdəs	tɪmɪdɔs	compound	timid|ous	0.0	0.0	0.14285714285714285	tɪmədəs	tɪmɪdəs	0.14285714285714285	0.0
timist	taɪmɪst	tɪmɪst	tɪmɪst	tɪmɪst	compound	tim|ist	0.16666666666666666	0.16666666666666666	0.16666666666666666	taɪmɪst	taɪmɪst	0.0	0.0
tintamar	tɪntəmɑːɹ	tɪntəmɑ	tɪntamə	tɪntəmɚ	compound	tinta|mar	0.14285714285714285	0.42857142857142855	0.2857142857142857	tɪntəmɑɹ	tɪntəmɑ	0.0	0.14285714285714285
tittytainment	tɪtiteɪnmənt	tɪtiteɪnmɛnt	tɪtɪteɪnmənt	tɪtiteɪnmənt	compound	titty|tain|ment	0.08333333333333333	0.08333333333333333	0.0	tɪɾiteɪnmənt	tɪtɪteɪnmənt	0.08333333333333333	0.08333333333333333
to've	tuːəv	təʊvi	tʊəv	təʊv	compound	tov|e	0.6	0.25	0.5	təʊv	tuv	0.5	0.3333333333333333
tobeat	təbiːt	təʊbæt	təʊbat	təʊbət	compound	tobe|at	0.3333333333333333	0.3333333333333333	0.3333333333333333	təʊbiət	təʊbit	0.2857142857142857	0.16666666666666666
tolpropamine	tɒlpɹəʊpəmiːn	tɔlpɹɒpəmin	təlpɹɒpəmin	tɔlpɹəpəmɪn	compound	tol|prop|amine	0.2727272727272727	0.2727272727272727	0.2727272727272727	tɒlpɹəpeɪmin	tɒlpɹəpæmɪn	0.25	0.2727272727272727
tombmate	tuːmmeɪt	tummeɪt	tummeɪt	tɑmbmeɪt	compound	tomb|mate	0.0	0.0	0.25	tumeɪt	tɒmmeɪt	0.16666666666666666	0.14285714285714285
tongzhi	tɔŋdʒə	tɒŋdʒi	tɒŋʒaɪ	tɑndʒtsi	compound	tong|zhi	0.3333333333333333	0.6666666666666666	0.625	tɔŋdʒi	tɒŋʒi	0.16666666666666666	0.6
tonlet	tɔnlɛt	tʌnlɛt	tɒnlɪt	tɑnlɪt	compound	ton|let	0.16666666666666666	0.3333333333333333	0.3333333333333333	tɑnlɪt	tɒnlɪt	0.3333333333333333	0.3333333333333333
tonous	təʊnəs	tʌnəs	tɒnəs	tɑnəʊs	compound	ton|ous	0.4	0.4	0.5	təʊnəs	təʊnəs	0.0	0.0
toodles	tuːdəlz	tudəlz	tudəlz	tudəlz	compound	t|oodles	0.0	0.0	0.0	tudəlz	tudəlz	0.0	0.0
toolache	tuleɪtʃi	tulætʃi	tulaʃ	tulətʃ	compound	toolach|e	0.2857142857142857	0.8	0.5	tulətʃ	tuleɪk	0.5	0.5
topful	tɒpfʊl	tɒpfʊl	tɒpfəl	tɑpfəl	compound	top|ful	0.0	0.16666666666666666	0.3333333333333333	tɑpfəl	tɒpfəl	0.3333333333333333	0.16666666666666666
toqui	toki	tuki	tɒkwi	təʊkwi	compound	to|qui	0.25	0.4	0.5	təʊki	təʊkwi	0.4	0.5
torchecul	tɔːɹʃkuːl	tɔtʃɛkul	tɔtʃɪkʌl	tɔɹtʃɛkəl	compound	torch|ecu|l	0.25	0.375	0.3333333333333333	tɔɹtʃəkəl	tɔkɪkəl	0.3333333333333333	0.42857142857142855
tormentress	tɔɹmɛntɹəs	tɔɹmɛntɹɛs	tɔmɛntɹəs	tɔɹməntɹəs	compound	torment|ress	0.1	0.1111111111111111	0.1	tɔɹmɛntɹəs	tɔməntɹəs	0.0	0.2222222222222222
torpedinous	tɔːɹpɛdɪnəs	tɔɹpɛdɪnəs	tɔpɛdɪnəs	tɔɹpɛdɪnus	compound	torp|edin|ous	0.0	0.1111111111111111	0.1	tɔɹpɛdənəs	tɔpɛdɪnəs	0.1	0.1111111111111111
toruffle	təɹʌfəl	tuɹʌfəl	tɔɹʌfəl	tɔɹəfəl	compound	to|ruffle	0.14285714285714285	0.14285714285714285	0.2857142857142857	tɔɹʌfəl	tɔɹʌfəl	0.14285714285714285	0.14285714285714285
toubab	tubab	tuəbæb	təbab	təbəb	compound	to|u|bab	0.3333333333333333	0.2	0.4	tubəb	tʌbæb	0.2	0.4
toucha	tʌtʃə	tʌtʃə	tʌtʃə	tətʃə	compound	touch|a	0.0	0.0	0.2	tʌtʃə	tʌtʃə	0.0	0.0
toupe	tuːpeɪ	tuʌpi	tup	tup	compound	to|up|e	0.6	0.6666666666666666	0.6666666666666666	tup	tup	0.6666666666666666	0.6666666666666666
toxicosis	tɒksɪkəʊsɪs	tɒksɪkʊsɪs	tɒksɪkəʊsɪs	tɑksɪkəsɪz	compound	toxic|osis	0.1	0.0	0.3	tɑksɪkəʊsɪs	tɒksɪkəʊsɪs	0.09090909090909091	0.0
trackmo	tɹækməʊ	tɹækməʊ	tɹakməʊ	tɹækməʊ	compound	track|mo	0.0	0.14285714285714285	0.0	tɹækməʊ	tɹækməʊ	0.0	0.0
tradigital	tɹədɪdʒɪtl	tɹɑdɪdʒɪtəl	tɹadɪdʒɪtəl	tɹædɪdʒɪtəl	compound	tra|digital	0.18181818181818182	0.18181818181818182	0.18181818181818182	tɹədɪdʒəɾəl	tɹədɪdʒɪtəl	0.2727272727272727	0.09090909090909091
tradwife	tɹædwaɪf	tɹædwaɪf	tɹadwaɪf	tɹædwaɪf	compound	trad|wife	0.0	0.125	0.0	tɹædwaɪf	tɹædwaɪf	0.0	0.0
tralucent	tɹəlusənt	tɹɑlusənt	tɹalusənt	tɹælusənt	compound	tra|lucent	0.1111111111111111	0.1111111111111111	0.1111111111111111	tɹæləsənt	tɹælusənt	0.2222222222222222	0.1111111111111111
transectioned	tɹænsɛkʃənd	tɹænsɛkʃənɛd	tɹansɛkʃənd	tɹænsɛkʃənd	compound	transection|ed	0.08333333333333333	0.09090909090909091	0.0	tɹænsɛkʃənd	tɹænsɛkʃənd	0.0	0.0
transformistic	tɹænsfɔːɹmɪstɪk	tɹænsfɔɹmɪstɪk	tɹansfɔmɪstɪk	tɹænsfɔɹmɪstɪk	compound	transformist|ic	0.0	0.15384615384615385	0.0	tɹænsfəɹmɪstɪk	tɹænsfɔmɪstɪk	0.07142857142857142	0.07692307692307693
tranship	tɹænzʃɪp	tɹænzhɪp	tɹanʃɪp	tɹænʃɪp	compound	trans|hip	0.125	0.2857142857142857	0.14285714285714285	tɹænʃɪp	tɹænʃɪp	0.14285714285714285	0.14285714285714285
translingual	tɹænzlɪŋɡwəl	tɹænzlɪŋɡwəl	tɹanslɪŋɡwəl	tɹænslɪŋɡuəl	compound	trans|lingual	0.0	0.16666666666666666	0.16666666666666666	tɹænslɪŋgwəl	tɹænslɪŋɡwəl	0.16666666666666666	0.08333333333333333
transmiss	tɹænzmɪs	tɹænzmɪs	tɹansmɪs	tɹænzmɪs	compound	trans|miss	0.0	0.25	0.0	tɹænzmɪs	tɹænsmɪs	0.0	0.125
transnatal	tɹænzneɪtəl	tɹænzneɪtəl	tɹansneɪtəl	tɹænznətəl	compound	trans|natal	0.0	0.18181818181818182	0.2	tɹænsneɪɾəl	tɹænsneɪtəl	0.18181818181818182	0.09090909090909091
transpeciate	tɹænspiːʃieɪt	tɹænspiʃieɪt	tɹanspiʃɪeɪt	tɹænspɛkieɪt	compound	tran|speciate	0.0	0.16666666666666666	0.16666666666666666	tɹænspiʃieɪt	tɹænspɛʃɪeɪt	0.0	0.16666666666666666
transwell	tɹænzwɛl	tɹænzwil	tɹanswɛl	tɹænswɛl	compound	trans|well	0.125	0.25	0.125	tɹænswɛl	tɹænswɛl	0.125	0.125
tranx	tɹæŋks	tɹænks	tɹaŋks	tɹænz	compound	tran|x	0.16666666666666666	0.16666666666666666	0.6	tɹæŋks	tɹæŋks	0.0	0.0
trashion	tɹæʃən	tɹæʃən	tɹaʃən	tɹæʃiən	compound	trash|ion	0.0	0.16666666666666666	0.14285714285714285	tɹæʃən	tɹæʃən	0.0	0.0
treant	tɹeɪənt	tɹeɪænt	tɹint	tɹənt	compound	tre|ant	0.14285714285714285	0.6	0.4	tɹeɪənt	tɹiənt	0.0	0.3333333333333333
treebank	tɹiːbæŋk	tɹibæŋk	tɹibaŋk	tɹibæŋk	compound	tree|bank	0.0	0.14285714285714285	0.0	tɹibæŋk	tɹibæŋk	0.0	0.0
treemapping	tɹiːmæpɪŋ	tɹimæpɪŋ	tɹimapɪŋ	tɹiməpɪŋ	compound	tree|mapping	0.0	0.125	0.125	tɹimæpɪŋ	tɹimæpɪŋ	0.0	0.0
treeness	tɹiːnɪs	tɹinɛs	tɹinəs	tɹinəs	compound	treen|ess	0.16666666666666666	0.16666666666666666	0.16666666666666666	tɹinəs	tɹinəs	0.16666666666666666	0.16666666666666666
trema	tɹɛmə	tɹɛmə	tɹɛmə	tɹimə	compound	trem|a	0.0	0.0	0.2	tɹɛmə	tɹimə	0.0	0.2
tremie	tɹɛmi	tɹɛmi	tɹɛmi	tɹɛmi	compound	trem|ie	0.0	0.0	0.0	tɹɛmi	tɹɛmi	0.0	0.0
tremulant	tɹɛmjʊlənt	tɹɛmjulənt	tɹɛmjʊlənt	tɹɛmjələnt	compound	trem|ula|nt	0.1	0.0	0.1	tɹɛmjələnt	tɹɛmjʊlənt	0.1	0.0
trendite	tɹɛndaɪt	tɹɛndaɪt	tɹɛndaɪt	tɹɛndɪt	compound	trend|ite	0.0	0.0	0.14285714285714285	tɹɛndaɪt	tɹɛndaɪt	0.0	0.0
treyf	tɹeɪf	tɹeɪf	tɹeɪf	tɹeɪf	compound	trey|f	0.0	0.0	0.0	tɹeɪf	tɹeɪf	0.0	0.0
triacetyloleandomycin	tɹaɪəsiːtaɪləʊliːændəʊmaɪsɪn	tɹaɪæsɪtaɪləʊlindəʊmisɪn	tɹaɪəsɛtɪləʊləndəmaɪsɪn	tɹiəstiləʊləndəmisɪn	compound	tri|acetyl|olean|domy|cin	0.20833333333333334	0.21739130434782608	0.5	tɹaɪæsɛtɪlɔɪndəmɪsɪn	tɹaɪəsɛtɪləʊliəndɒmɪsɪn	0.5	0.2608695652173913
trian	tɹaɪən	tɹaɪən	tɹaɪən	tɹaɪən	compound	tri|an	0.0	0.0	0.0	tɹaɪən	tɹaɪən	0.0	0.0
tribromometacresol	tɹaɪbɹəʊməʊmɛtəkɹiːsɒl	tɹɪbɹəʊməʊmitəkɹisɔl	tɹɪbɹəməʊmtəkɹɛsɒl	tɹɪbɹəʊməmɛtəkɹɪsəl	compound	trib|romo|meta|cresol	0.15	0.2222222222222222	0.21052631578947367	tɹaɪbɹəʊməʊmətækɹəsɔl	tɹaɪbɹəʊmɒmɪtækɹɪsɒl	0.19047619047619047	0.25
trichobezoar	tɹɪkəbiːzɔɹ	tɹaɪtʃəʊbɛzɔ	tɹɪtʃəʊbzɔ	tɹɪʃəʊbɛzəʊɚ	compound	tri|cho|bezoar	0.5	0.5	0.5	tɹaɪkəbɛzɔɹ	tɹaɪkəʊbɛzɔ	0.18181818181818182	0.36363636363636365
tridented	tɹaɪdəntɪd	tɹaɪdəntɛd	tɹaɪdəntɪd	tɹaɪdəntɪd	compound	trident|ed	0.1	0.0	0.0	tɹaɪdəntᵻd	tɹaɪdɛntɪd	0.1	0.1
triflupromazine	tɹaɪfluːpɹəʊməziːn	tɹaɪflupɹɒmæzin	tɹaɪfləpɹɒməzin	tɹɪfləpɹəməzin	compound	tri|flu|prom|azine	0.2	0.2	0.21428571428571427	tɹaɪflu.pɹəmæzin	tɹaɪflupɹɒməzin	0.1875	0.13333333333333333
trimipramine	tɹaɪmɪpɹəmiːn	tɹɪmɪpɹəmin	tɹaɪmɪpɹəmin	tɹɪmɪpɹəmɪn	compound	t|r|imipramine	0.09090909090909091	0.0	0.18181818181818182	tɹɪmɪpɹəmin	tɹɪmɪpɹæmɪn	0.09090909090909091	0.2727272727272727
triones	tɹaɪəʊnz	tɹaɪəʊnz	tɹaɪənz	tɹaɪənz	compound	trione|s	0.0	0.14285714285714285	0.14285714285714285	tɹaɪəʊnz	tɹaɪənz	0.0	0.14285714285714285
triphenylcarbinol	tɹaɪfiːnɪlkɑːɹbɪnɒl	tɹaɪfinaɪlkɑɹbɪnəʊl	tɹɪfinaɪlkɑbɪnɒl	tɹaɪfənəlkɑɹbɪnəl	compound	tri|phenyl|carbin|ol	0.15789473684210525	0.1875	0.17647058823529413	tɹaɪfɛnɪlkɑɹbɪnɒl	tɹaɪfənɪlkɑbɪnəl	0.058823529411764705	0.1875
tripodes	tɹɪpədiːz	tɹaɪpɒdiz	tɹaɪpəʊdz	tɹaɪpəʊdɪz	compound	tripod|es	0.2222222222222222	0.3333333333333333	0.3	tɹaɪpəʊdz	tɹaɪpəʊdz	0.3333333333333333	0.3333333333333333
triskelia	tɹɑɪskɛliə	tɹɪskɛliə	tɹɪskiliə	tɹɪskɛliə	compound	tris|ke|lia	0.1111111111111111	0.2222222222222222	0.1111111111111111	tɹɪskiliə	tɹɪskiliə	0.2222222222222222	0.2222222222222222
tritoon	tɹaɪtuːn	tɹaɪtun	tɹaɪtun	tɹitun	compound	tri|toon	0.0	0.0	0.3333333333333333	tɹɪtun	tɹaɪtun	0.16666666666666666	0.0
tritoqualine	tɹaɪtɒkwəliːn	tɹɪtəʊkwælin	tɹaɪtəkwəlaɪn	tɹitəʊkwəlɪn	compound	trit|o|qua|line	0.3333333333333333	0.23076923076923078	0.4166666666666667	tɹaɪtəʊ.kwəlin	tɹaɪtəʊkwɒlaɪn	0.21428571428571427	0.35714285714285715
trochilus	tɹɒkɪləs	tɹɒkhaɪləs	tɹəʊkɪləs	tɹɑtʃɪləs	compound	t|roc|hilus	0.2	0.2222222222222222	0.3333333333333333	tɹəʊkələs	tɹɒkɪləs	0.3333333333333333	0.0
trochiter	tɹɒkɪtɚ	tɹɑkaɪtɹ	tɹəʊkɪtə	tɹɑtʃɪtɚ	compound	t|roch|ite|r	0.375	0.375	0.375	tɹəʊkətɚ	tɹɒkɪtə	0.375	0.14285714285714285
troglodyke	tɹɒɡləʊdaɪk	tɹɒgləʊdaɪk	tɹɒɡlədaɪk	tɹɑɡlədaɪk	compound	trog|lo|dyke	0.09090909090909091	0.1	0.2	tɹɑglədaɪk	tɹɒɡlədaɪk	0.3	0.1
troilite	tɹɔɪlaɪt	tɹɔɪlaɪt	tɹɔɪlaɪt	tɹɔɪlɪt	compound	t|roil|ite	0.0	0.0	0.14285714285714285	tɹɔɪlaɪt	tɹɔɪlaɪt	0.0	0.0
trollage	tɹəʊlɪdʒ	tɹəʊleɪdʒ	tɹɒlɪdʒ	tɹəʊlɪdʒ	compound	troll|age	0.1111111111111111	0.2857142857142857	0.0	tɹəʊlɪdʒ	tɹɒlɪdʒ	0.0	0.2857142857142857
troxipide	tɹɒksɪpaɪd	tɹɑksɪpaɪd	tɹɒksɪpaɪd	tɹɑksɪpaɪd	compound	t|rox|ip|ide	0.1	0.0	0.1	tɹɑksəpaɪd	tɹɒksɪpaɪd	0.2	0.0
truecel	tɹuːsɛl	tɹusɛl	tɹusəl	tɹusəl	compound	true|cel	0.0	0.16666666666666666	0.16666666666666666	tɹusəl	tɹusəl	0.16666666666666666	0.16666666666666666
tsuridashi	tsuːɹidɑːʃi	tsuidɑʃi	tsuɹɪdaʃi	tsɚidæʃi	compound	tsu|ri|dashi	0.125	0.2222222222222222	0.375	tsuɹidəʃi	tsʌɹɪdæʃi	0.1111111111111111	0.3333333333333333
